cus_id,cus_name,cus_phone,cus_email,type_id,type_name,type_desc,loc_id,loc_x,loc_y,region_name
1481,Karoline Radtke,+999247415015,karoline.radtke@example.com,1,PERSON,Some description for person type,1481,12.77,45.18,Baška
1482,Arthur Alonso,+99983003487,arthur.alonso@example.com,1,PERSON,Some description for person type,1482,12.77,45.23,Kornić
1483,Brunhilde Lengsfeld,+999966050842,brunhilde.lengsfeld@example.com,1,PERSON,Some description for person type,1483,12.74,45.26,Krk
1484,Taylor Buuren,+999467705453,taylor.buuren@example.com,1,PERSON,Some description for person type,1484,12.81,45.23,Baška
1485,Jaime Nara,+999317071753,jaime.nara@example.com,1,PERSON,Some description for person type,1485,12.73,45.21,Krk
1486,Monique Schroder,+999307531939,monique.schroder@example.com,1,PERSON,Some description for person type,1486,12.79,45.21,Baška
1487,Jade James,+999310118080,jade.james@example.com,1,PERSON,Some description for person type,1487,12.79,45.13,Vrh
1488,Liesl Kuhn,+999369904115,liesl.kuhn@example.com,1,PERSON,Some description for person type,1488,12.74,45.24,Krk
1489,Marijke Visser,+999895044099,marijke.visser@example.com,1,PERSON,Some description for person type,1489,12.79,45.17,Vrh
1490,Dianne Benkacum,+999934888111,dianne.benkacum@example.com,1,PERSON,Some description for person type,1490,12.79,45.20,Baška
1491,Rike Gaisser,+999134180967,rike.gaisser@example.com,1,PERSON,Some description for person type,1491,13.01,45.24,Njivice
1492,Barbara Willems,+999930105644,barbara.willems@example.com,1,PERSON,Some description for person type,1492,12.76,45.24,Krk
1493,Odelia Barall,+999312364982,odelia.barall@example.com,1,PERSON,Some description for person type,1493,13.04,45.29,Vrbnik
1494,Roger Kottmann,+999636198331,roger.kottmann@example.com,1,PERSON,Some description for person type,1494,12.75,45.21,Krk
1495,Obbaid Meurs,+999744468238,obbaid.meurs@example.com,1,PERSON,Some description for person type,1495,12.96,45.09,Malinska
1496,Jaclyn Sharma,+999256177451,jaclyn.sharma@example.com,1,PERSON,Some description for person type,1496,12.82,45.17,Vrh
1497,Klara Simons,+999700073074,klara.simons@example.com,1,PERSON,Some description for person type,1497,12.74,45.21,Krk
1498,Selma Lipp,+999879176234,selma.lipp@example.com,1,PERSON,Some description for person type,1498,12.99,45.26,Njivice
1499,Bertilda Hoefer,+999419756198,bertilda.hoefer@example.com,1,PERSON,Some description for person type,1499,13.02,45.28,Vrbnik
1500,Odelia Wutka,+999514927337,odelia.wutka@example.com,1,PERSON,Some description for person type,1500,12.99,45.22,Njivice
1501,Albertina Boewing,+999584489880,albertina.boewing@example.com,1,PERSON,Some description for person type,1501,13.03,45.26,Njivice
1502,Karl Raje,+999194797019,karl.raje@example.com,1,PERSON,Some description for person type,1502,13.03,45.26,Vrbnik
1503,Kristin Yuan,+999622475629,kristin.yuan@example.com,1,PERSON,Some description for person type,1503,12.76,45.25,Krk
1504,Lisa Kamp,+999860739035,lisa.kamp@example.com,1,PERSON,Some description for person type,1504,12.81,45.18,Baška
1505,Mariele Kendler,+999685458831,mariele.kendler@example.com,1,PERSON,Some description for person type,1505,12.73,45.22,Krk
1506,Michele Yoldas,+999636443927,michele.yoldas@example.com,1,PERSON,Some description for person type,1506,12.80,45.21,Baška
1507,Kathleen Alvarez,+999625769618,kathleen.alvarez@example.com,1,PERSON,Some description for person type,1507,12.96,45.12,Malinska
1508,Laura Konings,+99924688152,laura.konings@example.com,1,PERSON,Some description for person type,1508,12.75,45.22,Krk
1509,Leah Ma,+999560599861,leah.ma@example.com,1,PERSON,Some description for person type,1509,12.82,45.14,Vrh
1510,Melissa Rivera,+999231867490,melissa.rivera@example.com,1,PERSON,Some description for person type,1510,12.77,45.23,Krk
1511,Malwine Bruetsch,+999394773013,malwine.bruetsch@example.com,1,PERSON,Some description for person type,1511,12.80,45.21,Baška
1512,Gabi Leicht,+999329587620,gabi.leicht@example.com,1,PERSON,Some description for person type,1512,12.82,45.20,Baška
1513,Sieghild Pollner,+999396968298,sieghild.pollner@example.com,1,PERSON,Some description for person type,1513,12.78,45.13,Vrh
1514,Adelheit Dietsche,+999848382516,adelheit.dietsche@example.com,1,PERSON,Some description for person type,1514,13.00,45.26,Njivice
1515,Chelsea Koopmans,+999203367173,chelsea.koopmans@example.com,1,PERSON,Some description for person type,1515,13.01,45.28,Omišalj
1516,Carla Kliemann,+999923283255,carla.kliemann@example.com,1,PERSON,Some description for person type,1516,13.03,45.28,Vrbnik
1517,Gretta Otte,+999594040411,gretta.otte@example.com,1,PERSON,Some description for person type,1517,13.02,45.21,Njivice
1518,Carol Jong,+999650072902,carol.jong@example.com,1,PERSON,Some description for person type,1518,12.77,45.13,Vrh
1519,Elfriede Ofenloch,+999572966789,elfriede.ofenloch@example.com,1,PERSON,Some description for person type,1519,12.72,45.26,Krk
1520,Barbara Kroes,+999365109520,barbara.kroes@example.com,1,PERSON,Some description for person type,1520,12.73,45.24,Krk
1521,Shish Shridhar,+999490952761,shish.shridhar@example.com,1,PERSON,Some description for person type,1521,12.76,45.21,Krk
1522,Spencer Griffin,+999627623012,spencer.griffin@example.com,1,PERSON,Some description for person type,1522,12.75,45.23,Krk
1523,Diana HARENS,+999115440793,diana.harens@example.com,1,PERSON,Some description for person type,1523,13.04,45.26,Vrbnik
1524,jurjen Vroomman,+999489593434,jurjen.vroomman@example.com,1,PERSON,Some description for person type,1524,12.76,45.25,Krk
1525,Viktor Bron,+999702904389,viktor.bron@example.com,1,PERSON,Some description for person type,1525,13.01,45.26,Omišalj
1526,Audrey Torres,+999809022640,audrey.torres@example.com,1,PERSON,Some description for person type,1526,12.77,45.23,Baška
1527,Rike Kummetz,+999604037299,rike.kummetz@example.com,1,PERSON,Some description for person type,1527,12.77,45.19,Baška
1528,Amalia Borchers,+999210411169,amalia.borchers@example.com,1,PERSON,Some description for person type,1528,13.01,45.21,Njivice
1529,Abby De Jong,+999146230682,abby.de.jong@example.com,1,PERSON,Some description for person type,1529,13.03,45.23,Njivice
1530,Cesar Rana,+999185635255,cesar.rana@example.com,1,PERSON,Some description for person type,1530,12.81,45.12,Vrh
1531,Todd Huang,+999253791710,todd.huang@example.com,1,PERSON,Some description for person type,1531,13.05,45.10,Punat
1532,Gudrun Witt,+999695037129,gudrun.witt@example.com,1,PERSON,Some description for person type,1532,13.01,45.13,Punat
1533,Drew Bhat,+99955545529,drew.bhat@example.com,1,PERSON,Some description for person type,1533,12.73,45.21,Krk
1534,jurjen Hoven,+999625705767,jurjen.hoven@example.com,1,PERSON,Some description for person type,1534,12.76,45.25,Krk
1535,Adelinda Pilat,+999407198132,adelinda.pilat@example.com,1,PERSON,Some description for person type,1535,13.02,45.24,Vrbnik
1536,Alida Berg,+999470234936,alida.berg@example.com,1,PERSON,Some description for person type,1536,12.77,45.23,Baška
1537,Kari Mu?oz,+999973646088,kari.mu?oz@example.com,1,PERSON,Some description for person type,1537,12.78,45.21,Baška
1538,Odila Schimmel,+999682343616,odila.schimmel@example.com,1,PERSON,Some description for person type,1538,13.03,45.10,Punat
1539,Winanda Lodde,+999110779291,winanda.lodde@example.com,1,PERSON,Some description for person type,1539,12.79,45.19,Baška
1540,Dawn Wijhe,+999759239276,dawn.wijhe@example.com,1,PERSON,Some description for person type,1540,12.81,45.23,Baška
1541,Heather Hof,+999596681418,heather.hof@example.com,1,PERSON,Some description for person type,1541,12.77,45.13,Vrh
1542,Larry Alonso,+999451953405,larry.alonso@example.com,1,PERSON,Some description for person type,1542,12.95,45.12,Malinska
1543,rob Smit,+999272820118,rob.smit@example.com,1,PERSON,Some description for person type,1543,12.74,45.21,Krk
1544,Eggert Marbach,+99978635965,eggert.marbach@example.com,1,PERSON,Some description for person type,1544,12.82,45.15,Vrh
1545,Margarete Bleckwenn,+999229893264,margarete.bleckwenn@example.com,1,PERSON,Some description for person type,1545,13.01,45.25,Omišalj
1546,Brad Xie,+999880262307,brad.xie@example.com,1,PERSON,Some description for person type,1546,12.79,45.15,Vrh
1547,Leo Remmert,+999706703809,leo.remmert@example.com,1,PERSON,Some description for person type,1547,12.75,45.26,Krk
1548,Gretchen Seidenstuecker,+999403372714,gretchen.seidenstuecker@example.com,1,PERSON,Some description for person type,1548,12.75,45.24,Krk
1549,Brunhilde Starcke,+999282985386,brunhilde.starcke@example.com,1,PERSON,Some description for person type,1549,12.82,45.20,Baška
1550,Isaac Evans,+999534394766,isaac.evans@example.com,1,PERSON,Some description for person type,1550,12.72,45.25,Krk
1551,Elfi Borch,+999511955926,elfi.borch@example.com,1,PERSON,Some description for person type,1551,13.05,45.29,Vrbnik
1552,Tonya Anand,+999331304046,tonya.anand@example.com,1,PERSON,Some description for person type,1552,12.75,45.21,Krk
1553,Roger Kumar,+999338354720,roger.kumar@example.com,1,PERSON,Some description for person type,1553,12.78,45.12,Vrh
1554,Vitus Katzenmeier,+999790866090,vitus.katzenmeier@example.com,1,PERSON,Some description for person type,1554,12.74,45.25,Krk
1555,Dalton Scott,+999905287261,dalton.scott@example.com,1,PERSON,Some description for person type,1555,12.93,45.11,Malinska
1556,Frederick Prasad,+999904899285,frederick.prasad@example.com,1,PERSON,Some description for person type,1556,12.93,45.14,Malinska
1557,Andrea Vos,+999685414989,andrea.vos@example.com,1,PERSON,Some description for person type,1557,12.72,45.26,Krk
1558,Sieghild Naseband,+999202413982,sieghild.naseband@example.com,1,PERSON,Some description for person type,1558,13.03,45.24,Njivice
1559,Bethany Andersen,+999998207032,bethany.andersen@example.com,1,PERSON,Some description for person type,1559,12.75,45.22,Kornić
1560,Bruce Garcia,+999451596327,bruce.garcia@example.com,1,PERSON,Some description for person type,1560,12.72,45.21,Krk
1561,Ineke Schotanus,+999538065404,ineke.schotanus@example.com,1,PERSON,Some description for person type,1561,12.77,45.21,Krk
1562,Martijn Manuel Gomes,+999994152945,martijn.manuel.gomes@example.com,1,PERSON,Some description for person type,1562,13.05,45.11,Punat
1563,Meagan Campen,+999191606034,meagan.campen@example.com,1,PERSON,Some description for person type,1563,12.76,45.22,Krk
1564,Joel Chapman,+999590434542,joel.chapman@example.com,1,PERSON,Some description for person type,1564,12.77,45.25,Krk
1565,Julie Shen,+999911192012,julie.shen@example.com,1,PERSON,Some description for person type,1565,12.74,45.21,Krk
1566,Tim Doensen,+999295340769,tim.doensen@example.com,1,PERSON,Some description for person type,1566,12.74,45.25,Krk
1567,Ulrike Harmel,+999365500743,ulrike.harmel@example.com,1,PERSON,Some description for person type,1567,12.75,45.22,Krk
1568,Shirley Loods,+999365849115,shirley.loods@example.com,1,PERSON,Some description for person type,1568,12.78,45.16,Vrh
1569,Annaliesa Schluifelder,+999883748778,annaliesa.schluifelder@example.com,1,PERSON,Some description for person type,1569,12.73,45.25,Krk
1570,Nichole Nath,+999229159186,nichole.nath@example.com,1,PERSON,Some description for person type,1570,12.72,45.25,Krk
1571,Adolf Hirshfeld,+999103608013,adolf.hirshfeld@example.com,1,PERSON,Some description for person type,1571,12.80,45.22,Baška
1572,Clinton Blanco,+999227693062,clinton.blanco@example.com,1,PERSON,Some description for person type,1572,12.94,45.12,Malinska
1573,Brenda Kapoor,+999820847308,brenda.kapoor@example.com,1,PERSON,Some description for person type,1573,12.92,45.11,Malinska
1574,Nicolette Tres,+999320178344,nicolette.tres@example.com,1,PERSON,Some description for person type,1574,12.78,45.18,Baška
1575,Nina Black,+999164048543,nina.black@example.com,1,PERSON,Some description for person type,1575,12.80,45.21,Baška
1576,Kristin Verhey,+999500157331,kristin.verhey@example.com,1,PERSON,Some description for person type,1576,12.75,45.24,Krk
1577,Mandy Huijgevoort,+99922866938,mandy.huijgevoort@example.com,1,PERSON,Some description for person type,1577,12.77,45.26,Krk
1578,monique Dijk,+999734040763,monique.dijk@example.com,1,PERSON,Some description for person type,1578,13.00,45.24,Njivice
1579,Bonnie Shan,+999643681475,bonnie.shan@example.com,1,PERSON,Some description for person type,1579,12.80,45.22,Baška
1580,Joanna Velter-De Koning,+999433497857,joanna.velter-de.koning@example.com,1,PERSON,Some description for person type,1580,13.02,45.14,Punat
1581,Tamara Raje,+999295289128,tamara.raje@example.com,1,PERSON,Some description for person type,1581,13.03,45.28,Vrbnik
1582,Willy Acda,+99939627950,willy.acda@example.com,1,PERSON,Some description for person type,1582,12.93,45.10,Malinska
1583,Lieselotte Latz,+999453600381,lieselotte.latz@example.com,1,PERSON,Some description for person type,1583,12.80,45.21,Baška
1584,Rebekah Vrind,+999238358504,rebekah.vrind@example.com,1,PERSON,Some description for person type,1584,13.00,45.26,Njivice
1585,Linda Blom,+999217072847,linda.blom@example.com,1,PERSON,Some description for person type,1585,12.82,45.16,Vrh
1586,JAN WIJNSMA,+999215928623,jan.wijnsma@example.com,1,PERSON,Some description for person type,1586,12.77,45.23,Baška
1587,Ronald Lopez,+999299029457,ronald.lopez@example.com,1,PERSON,Some description for person type,1587,12.75,45.23,Krk
1588,Odilia Plesch,+999498863742,odilia.plesch@example.com,1,PERSON,Some description for person type,1588,12.94,45.09,Malinska
1589,Jose Hakfoort,+999332827352,jose.hakfoort@example.com,1,PERSON,Some description for person type,1589,12.99,45.27,Omišalj
1590,Katrina Nath,+999177325092,katrina.nath@example.com,1,PERSON,Some description for person type,1590,12.82,45.21,Baška
1591,Sigi May,+999769998506,sigi.may@example.com,1,PERSON,Some description for person type,1591,12.82,45.23,Baška
1592,Tim Gilissen,+999453946692,tim.gilissen@example.com,1,PERSON,Some description for person type,1592,12.75,45.26,Krk
1593,Nicolas Sharma,+999958700479,nicolas.sharma@example.com,1,PERSON,Some description for person type,1593,12.73,45.24,Krk
1594,Nella Schouten,+999621826590,nella.schouten@example.com,1,PERSON,Some description for person type,1594,13.02,45.25,Njivice
1595,Ephraim Berkheij,+999580138840,ephraim.berkheij@example.com,1,PERSON,Some description for person type,1595,12.74,45.24,Krk
1596,Hilde Endress,+999443761555,hilde.endress@example.com,1,PERSON,Some description for person type,1596,13.01,45.25,Njivice
1597,Natasha Carlson,+99917603087,natasha.carlson@example.com,1,PERSON,Some description for person type,1597,12.93,45.11,Malinska
1598,geria Martes,+999762808037,geria.martes@example.com,1,PERSON,Some description for person type,1598,12.80,45.14,Vrh
1599,Ermtraud Bonk,+999962078645,ermtraud.bonk@example.com,1,PERSON,Some description for person type,1599,12.77,45.26,Krk
1600,Leah Li,+999382952871,leah.li@example.com,1,PERSON,Some description for person type,1600,12.78,45.21,Baška
1601,Irmalinda Busche,+999867472296,irmalinda.busche@example.com,1,PERSON,Some description for person type,1601,12.82,45.16,Vrh
1602,Wilfried Loth,+999554975615,wilfried.loth@example.com,1,PERSON,Some description for person type,1602,12.79,45.22,Baška
1603,Tilla MEULENBROEK,+999901471948,tilla.meulenbroek@example.com,1,PERSON,Some description for person type,1603,12.76,45.26,Krk
1604,Maureen Grob,+999952988150,maureen.grob@example.com,1,PERSON,Some description for person type,1604,13.00,45.23,Njivice
1605,Jaime Kamsteeg-De Vries,+999161521343,jaime.kamsteeg-de.vries@example.com,1,PERSON,Some description for person type,1605,12.74,45.24,Krk
1606,joke Breidel,+99957021377,joke.breidel@example.com,1,PERSON,Some description for person type,1606,12.81,45.13,Vrh
1607,Meagan Arun,+999264803449,meagan.arun@example.com,1,PERSON,Some description for person type,1607,12.77,45.21,Kornić
1608,Jenny Klaassen,+999936226973,jenny.klaassen@example.com,1,PERSON,Some description for person type,1608,12.77,45.21,Baška
1609,Donna Rai,+999649645316,donna.rai@example.com,1,PERSON,Some description for person type,1609,12.80,45.16,Vrh
